project_id,load_area,technology,plant_name,eia_id,capacity_mw,heat_rate,cogen_thermal_demand_mmbtus_per_mwh,start_year,forced_retirement_year,overnight_cost,connect_cost_per_mw,fixed_o_m,variable_o_m
1157630780,NM_N,Gas_Combustion_Turbine_Cogen_EP,Ford_Utilities_Center,50906,7,5.89207983,0,2005,9999,516697.3,67610.225,4050.410508,30.69892712
1157630781,OR_E,Bio_Solid_Steam_Turbine_Cogen_EP,Co_Gen_LLC,50921,7.5,8.313260078,19.37899971,1986,9999,3353526.5,73244.305,79249.95,16.68419977
1157630782,MT_SE,Coal_Steam_Turbine_Cogen_EP,Yellowstone_Energy_LP,50931,65,9.838069916,5.68862009,1995,9999,2316537,66905.85,17526.43125,3.769452726
1157630783,UT_S,Coal_Steam_Turbine_EP,Sunnyside_Cogen_Associates,50951,58.1,12.26280022,0,1993,9999,3088716,66905.85,23368.575,3.769452726
1157630784,CA_SDGE,Gas_Combustion_Turbine_Cogen_EP,Naval_Hospital_Medical_Center,50963,4.6,7.49985981,0,2003,9999,602812.75,78878.5,4725.478926,35.81541498
1157630785,CA_PGE_N,Geothermal_EP,Amedee_Geothermal_Venture_I,50964,3,21.0170002,0,1988,9999,7274313.5,76765.72,0,36.1384049
1157630786,CA_PGE_CEN,CCGT_Cogen_EP,Watsonville_Power_Plant,50968,34.8,7.683619976,0.699356019,1990,9999,1092895.6,76765.72,5516.93566,4.278320855
1157630787,CA_PGE_N,Gas_Internal_Combustion_Engine_Cogen_EP,Solano_County_Cogen_Plant,50985,2.8,12.24660015,1.184120059,2004,9999,586666.75,76765.72,4598.903597,34.85607351
1157630788,OR_W,Bio_Solid_Steam_Turbine_Cogen_EP,Co_Gen_II_LLC,50993,7.5,9.98859024,15.9197998,1987,9999,3353526.5,73244.305,79249.95,16.68419977
1157630789,AZ_NM_N,Gas_Combustion_Turbine_Cogen_EP,Gallup_Refinery,50997,6,5.413159847,7.924479961,1990,9999,516697.3,67610.225,4050.410508,30.69892712
1157630790,NV_N,Geothermal_EP,Caithness_Dixie_Valley,52015,60.5,21.0170002,0,1998,9999,7007364,73948.68,0,34.81222491
1157630791,CA_PGE_BAY,Gas_Steam_Turbine_Cogen_EP,Martinez_Sulfuric_Acid_Regeneration_Plt,52063,4,5.162169933,44.53860092,1978,9999,498620.45,88034.11,31805.93127,5.305185631
1157630792,CA_SCE_S,Gas_Steam_Turbine_Cogen_EP,Rhodia_Dominguez_Plant,52064,5,4.838510036,41.60570145,1976,9999,446763.5,78878.5,28498.11442,4.753446325
1157630793,CA_LADWP,CCGT_Cogen_EP,UCLA_So_Campus_Central_Chill_Cogen_Proj,52073,43,6.042049885,10.26910019,1993,9999,1122975,78878.5,5668.777926,4.396072805
1157630794,CA_PGE_S,Gas_Combustion_Turbine_Cogen_EP,Lost_Hills_Cogeneration_Plant,52077,10.5,4.480219841,11.81639957,1985,9999,565137.6,73948.68,4430.136493,33.57695154
1157630795,CA_PGE_BAY,Gas_Internal_Combustion_Engine_Cogen_EP,Concord_Cogen,52080,3,10.47630024,0.997501016,1988,9999,672782.2,88034.11,5273.972015,39.97256136
1157630796,CA_SCE_CEN,Gas_Combustion_Turbine_Cogen_EP,Berry_Placerita_Cogen,52096,42.8,4.840899944,6.228099823,1990,9999,602812.75,78878.5,4725.478926,35.81541498
1157630797,CA_SCE_S,Bio_Gas_Internal_Combustion_Engine_Cogen_EP,Plant_No_2,52099,15,9.115739822,2.97468996,1993,9999,1694686,78878.5,51504.24213,17.10908376
1157630798,CA_PGE_BAY,Gas_Combustion_Turbine_Cogen_EP,Richmond_Cogen,52109,62.6,5.211070061,9.368390083,1992,9999,672782.2,88034.11,5273.972015,39.97256136
1157630799,CA_PGE_CEN,Gas_Combustion_Turbine_Cogen_EP,Corn_Products_Stockton_Plant,52115,2.8,5.396399975,9.885530472,1984,9999,586666.75,76765.72,4598.903597,34.85607351
1157630800,UT_N,Gas_Internal_Combustion_Engine_Cogen_EP,Primary_Childrens_Medical_Center,52119,1.8,5.506509781,4.834189892,1991,9999,511314.15,66905.85,4008.218732,30.37914663
1157630801,CA_SDGE,Gas_Combustion_Turbine_Cogen_EP,C_P_Kelco_San_Diego_Plant,52147,28,5.304550171,7.287519932,1983,9999,602812.75,78878.5,4725.478926,35.81541498
1157630802,CA_PGE_N,Geothermal_EP,Aidlin_Geothermal_Power_Plant,52158,25,21.0170002,0,1989,9999,7274313.5,76765.72,0,36.1384049
1157630803,CA_PGE_S,Gas_Combustion_Turbine_Cogen_EP,Midway_Sunset_Cogen,52169,234,4.746150017,7.039269924,1989,9999,565137.6,73948.68,4430.136493,33.57695154
1157630804,NV_N,Geothermal_EP,Soda_Lake_Geothermal_No_I_II,52174,26.1,21.0170002,0,1990,9999,7007364,73948.68,0,34.81222491
1157630805,CA_PGE_N,Gas_Combustion_Turbine_Cogen_EP,Yuba_City_Cogen_Partners,52186,49,7.820199966,1.676890016,1990,9999,586666.75,76765.72,4598.903597,34.85607351
1157630806,CA_PGE_CEN,Gas_Internal_Combustion_Engine_Cogen_EP,JRW_Associates_LP,52198,7.8,6.529349804,7.73085022,1991,9999,586666.75,76765.72,4598.903597,34.85607351
1157630807,CA_PGE_BAY,Gas_Internal_Combustion_Engine_Cogen_EP,Ridgewood_Byron_Power_Partners,52199,6.5,14.13239956,0,1990,9999,672782.2,88034.11,5273.972015,39.97256136
1157630808,CA_SDGE,Bio_Gas_Internal_Combustion_Engine_EP,Otay,52204,6.9,13.81190014,0,2006,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630809,CA_PGE_CEN,Bio_Gas_Internal_Combustion_Engine_EP,Salinas,52205,1.4,12.48519993,0,1986,9999,2199053,76765.72,66832.88398,16.65080473
1157630810,CA_SCE_CEN,Bio_Gas_Internal_Combustion_Engine_EP,Oxnard,52206,5.4,14.30930042,0,1991,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630811,CA_PGE_BAY,Gas_Combustion_Turbine_Cogen_EP,Pittsburg_Power_Plant,54001,74,5.661359787,9.551839828,1966,2017,672782.2,88034.11,5273.972015,39.97256136
1157630812,CA_SCE_S,Bio_Gas_Internal_Combustion_Engine_EP,BKK_Landfill,54015,4.9,14.31669998,0,1999,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630813,CA_SCE_S,Bio_Gas_Steam_Turbine_EP,BKK_Landfill,54015,6.8,25.7614994,0,1993,9999,2051508,78878.5,100369.171,17.96759975
1157630814,CA_IID,Geothermal_EP,Geo_East_Mesa_II,54038,20,21.0170002,0,1989,9999,7474517,78878.5,0,37.1330399
1157630815,CA_IID,Geothermal_EP,Second_Imperial_Geothermal,54111,64,21.0170002,0,2006,9999,7474517,78878.5,0,37.1330399
1157630816,CA_PGE_N,Bio_Solid_Steam_Turbine_EP,Burney_Mountain_Power,54219,11.4,19.38330078,0,1985,9999,4686330.5,76765.72,110746.725,17.48632476
1157630817,CA_PGE_CEN,Coal_Steam_Turbine_Cogen_EP,Port_of_Stockton_District_Energy_Fac,54238,54,11.27540016,2.291179895,1987,9999,2657926,76765.72,20109.27375,4.324951023
1157630818,WA_W,CCGT_Cogen_EP,March_Point_Cogeneration,54268,166.8,6.218349934,6.328219891,1993,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630819,NV_S,CCGT_Cogen_EP,Saguaro_Power,54271,127.2,9.421770096,0.684489012,1991,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630820,CA_SCE_S,Gas_Internal_Combustion_Engine_Cogen_EP,Biola_University,54296,2.2,10.42129993,0.783456981,2002,9999,602812.75,78878.5,4725.478926,35.81541498
1157630821,WY_SW,Coal_Steam_Turbine_Cogen_EP,General_Chemical,54318,30,4.948029995,56.40459824,1977,9999,2316537,66905.85,17526.43125,3.769452726
1157630822,CA_LADWP,Bio_Gas_Internal_Combustion_Engine_EP,Penrose_Power_Station,54326,7.2,14.25039959,0,1986,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630823,CA_LADWP,Bio_Gas_Internal_Combustion_Engine_EP,Toyon_Power_Station,54327,3.6,16.28160095,0,1986,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630824,NV_S,CCGT_Cogen_EP,Nevada_Cogen_Associates_2_Black_Mountain,54349,96.3,6.614719868,2.672859907,1992,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630825,NV_S,CCGT_Cogen_EP,Nevada_Cogen_Assoc_1_GarnetVly,54350,96.3,7.310500145,1.735810041,1992,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630826,CA_PGE_S,Gas_Combustion_Turbine_Cogen_EP,Oildale_Cogen,54371,42.2,8.312170029,1.538370013,1984,9999,565137.6,73948.68,4430.136493,33.57695154
1157630827,CO_DEN,CCGT_Cogen_EP,University_of_Colorado,54372,33,7.163700104,27.44009972,1992,9999,942496.3,66201.59,4757.724331,3.689561105
1157630828,WY_SE,Gas_Steam_Turbine_Cogen_EP,Sinclair_Oil_Refinery,54374,1.3,9.234880447,691.3179932,1954,9999,390918.35,69018.745,24935.85012,4.159265535
1157630829,CA_PGE_S,CCGT_Cogen_EP,DAI_Oildale,54410,36,8.550310135,0.40527299,1990,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630830,CA_PGE_S,Gas_Combustion_Turbine_Cogen_EP,Welport_Lease_Project,54447,5,8.159649849,6.265450001,1990,9999,565137.6,73948.68,4430.136493,33.57695154
1157630831,CA_PGE_S,Gas_Combustion_Turbine_Cogen_EP,Dome_Project,54449,6,7.763599873,14.55090046,1988,9999,565137.6,73948.68,4430.136493,33.57695154
1157630832,CA_LADWP,Gas_Combustion_Turbine_Cogen_EP,Los_Angeles_Refinery_Wilmington,54451,58.5,7.621749878,3.807739973,1988,9999,602812.75,78878.5,4725.478926,35.81541498
1157630833,CA_PGE_N,Bio_Solid_Steam_Turbine_EP,Mt_Lassen_Power,54468,11.4,19.30629921,0,1985,9999,4686330.5,76765.72,110746.725,17.48632476
1157630834,CA_PGE_N,Bio_Solid_Steam_Turbine_EP,Pacific_Oroville_Power_Inc,54469,18,21.22879982,0,1985,9999,4686330.5,76765.72,110746.725,17.48632476
1157630835,WY_SW,Gas_Steam_Turbine_Cogen_EP,Simplot_Phosphates,54472,11.5,10.00010014,26.82530022,1986,9999,378951.45,66905.85,24172.50777,4.031941079
1157630836,WA_W,CCGT_Cogen_EP,Sumas_Power_Plant,54476,125.5,7.261569977,1.692909956,1993,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630837,CA_PGE_N,Gas_Internal_Combustion_Engine_Cogen_EP,Oroville_Cogeneration_LP,54477,7.7,14.47700024,0,1990,9999,586666.75,76765.72,4598.903597,34.85607351
1157630838,CA_PGE_CEN,Bio_Solid_Steam_Turbine_Cogen_EP,Sierra_Pacific_Sonora,54517,7.5,5.165840149,31.04170036,2001,9999,3514756.5,76765.72,83060.04375,17.48632476
1157630839,WA_W,CCGT_Cogen_EP,Tenaska_Ferndale_Cogeneration_Station,54537,253.4,7.575560093,1.087949991,1994,9999,1052789.35,73948.68,5314.479305,4.121318255
1157630840,CA_PGE_BAY,CCGT_Cogen_EP,Jefferson_Smurfit_Santa_Clara_Mill,54561,27,5.76101017,5.803410053,1986,9999,1253316,88034.11,6326.761078,4.906331256
1157630841,WA_W,Bio_Liquid_Steam_Turbine_Cogen_EP,Longview_Fibre,54562,55,5.444709778,128.7400055,1966,9999,3385772.5,73948.68,80011.96875,16.84462477
1157630842,CA_PGE_N,Bio_Gas_Internal_Combustion_Engine_EP,MM_Yolo_Power_LLC_Facility,54567,2.4,11.69229984,0,1993,9999,2199053,76765.72,66832.88398,16.65080473
1157630843,ID_S_OR_E,CCGT_Cogen_EP,Glenns_Ferry_Cogen_Facility,54578,10.4,5.596059799,6.605500221,1996,9999,952523.15,66905.85,4808.338419,3.728811755
1157630844,ID_S_OR_E,CCGT_Cogen_EP,Rupert_Cogen_Project,54579,10.4,6.733500004,5.050730228,1996,9999,952523.15,66905.85,4808.338419,3.728811755
1157630845,CA_PGE_S,Coal_Steam_Turbine_Cogen_EP,Mt_Poso_Cogeneration,54626,62,10.47430038,1.235219955,1989,9999,2560383,73948.68,19371.31875,4.166237224
1157630846,NM_S_TX_EPE,Gas_Combustion_Turbine_Cogen_EP,Phelps_Dodge_Refining,54628,12.6,6.354859829,8.66108036,1992,9999,516697.3,67610.225,4050.410508,30.69892712
1157630847,CO_NW,Gas_Combustion_Turbine_Cogen_EP,American_Gypsum_Cogeneration,54630,6.4,14.56229973,3.997309923,1990,9999,505932.15,66201.59,3966.026956,30.05936614
1157630848,NV_N,Geothermal_EP,Steamboat_II,54665,22.6,21.0170002,0,1992,9999,7007364,73948.68,0,34.81222491
1157630849,NV_N,Geothermal_EP,Steamboat_III,54666,22.6,21.0170002,0,1992,9999,7007364,73948.68,0,34.81222491
1157630850,NM_S_TX_EPE,CCGT_EP,Chino_Mines,54667,37.5,13.44239998,0,2001,9999,1283400,67610.225,6478.602984,3.768062405
1157630851,CA_IID,Geothermal_EP,Heber_Geothermal,54689,10.5,21.0170002,0,2006,9999,7474517,78878.5,0,37.1330399
1157630852,AZ_APS_SW,CCGT_Cogen_EP,Yuma_Cogeneration_Associates,54694,62.6,7.603990078,2.091579914,1994,9999,942496.3,66201.59,4757.724331,3.689561105
1157630853,CA_IID,Geothermal_EP,Ormesa_II,54724,22.8,21.0170002,0,1987,9999,7474517,78878.5,0,37.1330399
1157630854,CA_SDGE,CCGT_Cogen_EP,Goal_Line_LP,54749,41.2,7.77971983,0.897171974,1994,9999,1122975,78878.5,5668.777926,4.396072805
1157630855,OR_WA_BPA,CCGT_Cogen_EP,Hermiston_Generating_Plant,54761,621.2,7.612800121,0,1996,9999,1042762.5,73244.305,5263.865217,4.082067605
1157630856,CA_PGE_S,Gas_Combustion_Turbine_Cogen_EP,Live_Oak_Cogen,54768,46,7.385829926,1.692250013,1992,9999,565137.6,73948.68,4430.136493,33.57695154
1157630857,CA_PGE_CEN,Gas_Combustion_Turbine_Cogen_EP,Saint_Agnes_Medical_Center,54800,7,5.45359993,8.256130219,2001,9999,586666.75,76765.72,4598.903597,34.85607351
1157630858,WA_SEATAC,Gas_Steam_Turbine_Cogen_EP,University_of_Washington_Power_Plant,54809,5,4.445580006,0.752014995,1969,9999,418841.5,73948.68,26716.98227,4.45635593
1157630859,AZ_NM_N,Gas_Combustion_Turbine_Cogen_EP,Milagro_Cogeneration_Plant,54814,121.6,4.862110138,7.874740124,1996,9999,516697.3,67610.225,4050.410508,30.69892712
1157630860,CA_PGE_BAY,CCGT_Cogen_EP,Martinez_Refining,54912,100,5.450689793,4.807660103,1996,9999,1253316,88034.11,6326.761078,4.906331256
1157630861,OR_W,CCGT_Cogen_EP,Albany_Paper_Mill,54944,96,6.588600159,5.372360229,2000,9999,1042762.5,73244.305,5263.865217,4.082067605
1157630862,OR_W,Gas_Steam_Turbine_Cogen_EP,Univ_of_Oregon_Central_Power_Station,54950,1.5,5.659699917,911.914978,1950,9999,414852.15,73244.305,26462.53482,4.413914445
1157630863,CA_PGE_CEN,Bio_Gas_Internal_Combustion_Engine_Cogen_EP,Monterey_Regional_Water_Cogen_Facility,54951,1.5,5.351630211,0,1991,9999,1649295.5,76765.72,50124.66421,16.65080473
1157630864,NM_S_TX_EPE,Gas_Combustion_Turbine_Cogen_EP,New_Mexico_State_University,54975,4.7,12.25860023,1.142019987,1996,9999,516697.3,67610.225,4050.410508,30.69892712
1157630865,CA_IID,Geothermal_EP,Salton_Sea_Unit_4,54996,51,21.0170002,0,1996,9999,7474517,78878.5,0,37.1330399
1157630866,NM_N,Gas_Combustion_Turbine_EP,Delta_Person_LLC,55039,150,10.50699997,0,2000,9999,688929.35,67610.225,5400.546984,30.69892712
1157630867,CA_PGE_N,Bio_Solid_Steam_Turbine_Cogen_EP,Sierra_Pacific_Anderson_Facility,55049,4,8.673330307,27.58860016,1999,9999,3514756.5,76765.72,83060.04375,17.48632476
1157630868,NV_S,CCGT_EP,El_Dorado_Energy,55077,598,7.307020187,0,2000,9999,1403713,73948.68,7085.972014,4.121318255
1157630869,CA_PGE_BAY,CCGT_Cogen_EP,Crockett_Cogen_Project,55084,247.4,5.961909771,5.657430172,1995,9999,1253316,88034.11,6326.761078,4.906331256
1157630870,WA_ID_AVA,Bio_Solid_Steam_Turbine_Cogen_EP,Plummer_Cogen,55090,6.2,10.3597002,8.747039795,1982,9999,3095558.5,67610.225,73153.8,15.40079979
1157630871,CA_SDGE,Bio_Gas_Internal_Combustion_Engine_Cogen_EP,Miramar_Landfill_Metro_Biosolids_Center,55094,6.4,11.72480011,0,1997,9999,1694686,78878.5,51504.24213,17.10908376
1157630872,OR_E,CCGT_Cogen_EP,Klamath_Cogeneration_Plant,55103,323,6.905189991,0.546267986,2001,9999,1042762.5,73244.305,5263.865217,4.082067605
1157630873,CA_PGE_N,CCGT_EP,Sutter_Energy_Center,55112,636,7.356490135,0,2001,9999,1457188,76765.72,7355.913805,4.278320855
1157630874,AZ_NW,CCGT_EP,Griffith_Energy_LLC,55124,654.4,7.368010044,0,2002,9999,1283400,67610.225,6478.602984,3.768062405
1157630875,CO_E,Gas_Combustion_Turbine_EP,Manchief_Electric_Generating_Station,55127,300,10.72799969,0,2000,9999,674576.2,66201.59,5288.035589,30.05936614
1157630876,AZ_SE,CCGT_EP,Desert_Basin,55129,646.1,7.484910011,0,2001,9999,1256662.5,66201.59,6343.632089,3.689561105
1157630877,CA_PGE_S,CCGT_EP,La_Paloma_Generating_LLC,55151,1200,7.395770073,0,2003,9999,1403713,73948.68,7085.972014,4.121318255
1157630878,CA_SCE_VLY,Bio_Gas_Internal_Combustion_Engine_EP,Visalia_Landfill_Gas_Utilization_Project,55160,1.8,12.8739996,0,1998,9999,2118357.5,73948.68,64380.30108,16.03976603
1157630879,CA_LADWP,Bio_Gas_Internal_Combustion_Engine_EP,Lopez_Landfill_Gas_Utilization_Project,55161,6,11.70890045,0,1998,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630880,AZ_NW,CCGT_EP,South_Point_Energy_Center,55177,708,7.39703989,0,2001,9999,1283400,67610.225,6478.602984,3.768062405
1157630881,WA_ID_AVA,CCGT_EP,Rathdrum_Power_LLC,55179,301.5,6.952660084,0,2001,9999,1283400,67610.225,6478.602984,3.768062405
1157630882,CA_PGE_S,CCGT_EP,Sunrise_Power_LLC,55182,605.4,7.365610123,0,2003,9999,1403713,73948.68,7085.972014,4.121318255
1157630883,CA_PGE_CEN,Gas_Combustion_Turbine_Cogen_EP,Aera_San_Ardo_Cogen_Facility,55184,6.2,4.818309784,17.00390053,1989,9999,586666.75,76765.72,4598.903597,34.85607351
1157630884,CO_DEN,Gas_Combustion_Turbine_EP,Valmont_Combustion_Turbine_Project,55207,142.2,10.75759983,0,2001,9999,674576.2,66201.59,5288.035589,30.05936614
1157630885,NM_S_TX_EPE,CCGT_EP,Afton_Generating_Station,55210,177,9.999119759,0,2002,9999,1283400,67610.225,6478.602984,3.768062405
1157630886,CA_PGE_BAY,CCGT_Cogen_EP,Los_Medanos_Energy_Center,55217,678.3,6.655509949,0.873906016,2001,9999,1253316,88034.11,6326.761078,4.906331256
1157630887,AZ_SE,Gas_Internal_Combustion_Engine_Cogen_EP,Ina_Road_Water_Pollution_Control_Fac,55257,4.2,4.847899914,9.996390343,1977,9999,505932.15,66201.59,3966.026956,30.05936614
1157630888,WY_NW,Gas_Combustion_Turbine_Cogen_EP,Beaver_Creek_Gas_Plant,55278,5,5.417300224,11.83230019,1992,9999,527461.3,69018.745,4134.79406,31.33848811
1157630889,CO_E,CCGT_EP,Front_Range_Power_Project,55283,541,7.720399857,0,2003,9999,1256662.5,66201.59,6343.632089,3.689561105
1157630890,CA_SCE_SE,CCGT_EP,Blythe_Energy_LLC,55295,591,7.575459957,0,2003,9999,1497300,78878.5,7558.370148,4.396072805
1157630891,UT_N,Bio_Solid_Steam_Turbine_Cogen_EP,Wasatch_Energy_Systems_Energy_Recovery,55302,1.6,5.014110088,99.6352005,1986,9999,3063312.5,66905.85,72391.78125,15.24037479
1157630892,AZ_APS_SW,CCGT_EP,Gila_River_Power_Station,55306,2476,6.982570171,0,2003,9999,1256662.5,66201.59,6343.632089,3.689561105
1157630893,NV_S,CCGT_EP,Chuck_Lenzie_Generating_Station,55322,1264.1,7.147960186,0,2006,9999,1403713,73948.68,7085.972014,4.121318255
1157630894,OR_WA_BPA,CCGT_EP,Hermiston_Power_Partnership,55328,689.4,7.215950012,0,2002,9999,1390350,73244.305,7018.486566,4.082067605
1157630895,CA_PGE_BAY,CCGT_EP,Delta_Energy_Center,55333,943.5,7.39951992,0,2002,9999,1671088,88034.11,8435.680969,4.906331256
1157630896,NM_S_TX_EPE,CCGT_EP,Luna_Energy_Facility,55343,350,7.056210041,0,2006,9999,1283400,67610.225,6478.602984,3.768062405
1157630897,AZ_APS_SW,CCGT_EP,Harquahala_Generating_Project,55372,1325.1,6.316589832,0,2004,9999,1256662.5,66201.59,6343.632089,3.689561105
1157630898,CA_PGE_BAY,CCGT_EP,Metcalf_Energy_Center,55393,635,7.093440056,0,2005,9999,1671088,88034.11,8435.680969,4.906331256
1157630899,CA_PGE_S,CCGT_EP,Elk_Hills_Power_LLC,55400,623,7.061120033,0,2003,9999,1403713,73948.68,7085.972014,4.121318255
1157630900,CO_E,Gas_Combustion_Turbine_EP,Fountain_Valley_Power_Facility,55453,228,10.72049999,0,2001,9999,674576.2,66201.59,5288.035589,30.05936614
1157630901,AZ_APS_SW,CCGT_EP,Red_Hawk,55455,1136,7.509200096,0,2002,9999,1256662.5,66201.59,6343.632089,3.689561105
1157630902,WY_NE,Gas_Combustion_Turbine_EP,Neil_Simpson_Gas_Turbine__2,55477,40,9.720859528,0,2001,9999,645871.05,63384.55,5063.012798,28.78024418
1157630903,WY_NE,Gas_Combustion_Turbine_EP,Lange_Gas_Turbines,55478,40,10.53909969,0,2002,9999,645871.05,63384.55,5063.012798,28.78024418
1157630904,WY_NE,Coal_Steam_Turbine_EP,Wygen_1,55479,88,11.76159954,0,2003,9999,2926152,63384.55,22138.65,3.571060477
1157630905,AZ_APS_SW,CCGT_EP,Mesquite_Generating_Station,55481,1383.2,7.188920021,0,2003,9999,1256662.5,66201.59,6343.632089,3.689561105
1157630906,OR_WA_BPA,CCGT_EP,Goldendale_Generating_Station,55482,280.3,7.147910118,0,2004,9999,1390350,73244.305,7018.486566,4.082067605
1157630907,NV_N,Gas_Combustion_Turbine_EP,Tri_Center_Naniwa_Energy,55494,380,15.74540043,0,2001,9999,753516.8,73948.68,5906.848264,33.57695154
1157630908,CO_E,Gas_Combustion_Turbine_EP,Limon_Generating_Station,55504,154.2,12.0291996,0,2002,9999,674576.2,66201.59,5288.035589,30.05936614
1157630909,CO_DEN,Gas_Combustion_Turbine_EP,Frank_Knutson,55505,154.2,11.96100044,0,2002,9999,674576.2,66201.59,5288.035589,30.05936614
1157630910,NV_S,CCGT_EP,Apex_Generating_Station,55514,600.6,7.882540226,0,2003,9999,1403713,73948.68,7085.972014,4.121318255
1157630911,CA_SCE_CEN,CCGT_EP,High_Desert_Power_Plant,55518,852,7.087619781,0,2003,9999,1497300,78878.5,7558.370148,4.396072805
1157630912,AZ_SE,Gas_Combustion_Turbine_EP,Sundance,55522,450,10.02659988,0,2002,9999,674576.2,66201.59,5288.035589,30.05936614
1157630913,CA_SDGE,Gas_Combustion_Turbine_EP,Escondido_Power_Plant,55538,44,18.3404007,0,2001,9999,803751.1,78878.5,6300.638148,35.81541498
1157630914,CA_SDGE,Gas_Combustion_Turbine_EP,Chula_Vista_I,55540,44,17.65579987,0,2001,9999,803751.1,78878.5,6300.638148,35.81541498
1157630915,CA_SCE_S,Gas_Combustion_Turbine_EP,Indigo_Energy_Facility,55541,149.7,11.3441,0,2001,9999,803751.1,78878.5,6300.638148,35.81541498
1157630916,CA_SDGE,Gas_Combustion_Turbine_EP,Larkspur_Energy_Facility,55542,99.8,11.11390018,0,2001,9999,803751.1,78878.5,6300.638148,35.81541498
1157630917,OR_E,Gas_Combustion_Turbine_EP,Klamath_Expansion_Project,55544,117.6,10.99260044,0,2002,9999,746339.65,73244.305,5850.592566,33.25717105
1157630918,CA_SDGE,Bio_Gas_Internal_Combustion_Engine_EP,Prima_Desheha_Landfill,55601,6,13.09780025,0,1999,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630919,CA_SDGE,Bio_Gas_Internal_Combustion_Engine_EP,North_City_Cogen_Facility,55602,3.6,14.78579998,0,1999,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630920,CA_SCE_CEN,Bio_Gas_Internal_Combustion_Engine_EP,Tajiguas_Landfill,55603,3,11.50399971,0,2000,9999,2259577.5,78878.5,68672.32116,17.10908376
1157630921,UT_N,Gas_Combustion_Turbine_EP,West_Valley_Generation_Project,55622,217,10.93560028,0,2002,9999,681752.2,66905.85,5344.291287,30.37914663
1157630922,CA_PGE_N,Gas_Combustion_Turbine_EP,Creed_Energy_Center,55625,47,10.20960045,0,2003,9999,782221.95,76765.72,6131.871055,34.85607351
1157630923,CA_PGE_N,Gas_Combustion_Turbine_EP,Lambie_Energy_Center,55626,47,10.11489964,0,2003,9999,782221.95,76765.72,6131.871055,34.85607351
1157630924,CA_PGE_N,Gas_Combustion_Turbine_EP,Goose_Haven_Energy_Center,55627,47,10.14669991,0,2003,9999,782221.95,76765.72,6131.871055,34.85607351
1157630925,CO_DEN,Gas_Combustion_Turbine_EP,Blue_Spruce_Energy_Center,55645,468,11.33390045,0,2003,9999,674576.2,66201.59,5288.035589,30.05936614
1157630926,CO_DEN,Gas_Internal_Combustion_Engine_EP,Plains_End,55650,114,9.505470276,0,2002,9999,674576.2,66201.59,5288.035589,30.05936614
1157630927,CA_PGE_S,CCGT_EP,Pastoria_Energy_Facility_LLC,55656,779,7.274030209,0,2005,9999,1403713,73948.68,7085.972014,4.121318255
1157630928,WA_W,CCGT_EP,Chehalis_Generating_Facility,55662,593.3,7.147490025,0,2003,9999,1403713,73948.68,7085.972014,4.121318255
1157630929,NV_S,CCGT_EP,Bighorn_Electric_Generating_Station,55687,688.4,7.339640141,0,2004,9999,1403713,73948.68,7085.972014,4.121318255
1157630930,CA_PGE_S,Gas_Combustion_Turbine_EP,Hanford_Energy_Park_Peaker,55698,92.2,11.09689999,0,2001,9999,753516.8,73948.68,5906.848264,33.57695154
1157630931,ID_S_OR_E,Gas_Combustion_Turbine_EP,Bennett_Mountain,55733,172.8,10.72679996,0,2005,9999,681752.2,66905.85,5344.291287,30.37914663
1157630932,CA_PGE_BAY,Gas_Combustion_Turbine_EP,Los_Esteros_Critical_Energy_Center,55748,180,10.22789955,0,2003,9999,897043.7,88034.11,7031.962219,39.97256136
1157630933,MT_SE,Coal_Steam_Turbine_EP,Hardin_Generator_Project,55749,115.7,12.77810001,0,2006,9999,3088716,66905.85,23368.575,3.769452726
1157630934,CA_PGE_N,Bio_Gas_Internal_Combustion_Engine_EP,Sonoma_Central_Landfill_Phase_I,55752,3.2,10.43459988,0,1993,9999,2199053,76765.72,66832.88398,16.65080473
1157630935,CA_PGE_N,Bio_Gas_Internal_Combustion_Engine_EP,Sonoma_Central_Landfill_Phase_II,55753,3.2,10.48919964,0,1996,9999,2199053,76765.72,66832.88398,16.65080473
1157630936,CA_SMUD,Bio_Gas_Internal_Combustion_Engine_EP,Kiefer_Landfill,55766,9,14.16969967,0,1999,9999,2199053,76765.72,66832.88398,16.65080473
1157630937,WA_SEATAC,Bio_Gas_Internal_Combustion_Engine_EP,P.E.R.C.,55772,2.7,20.4897995,0,1999,9999,2118357.5,73948.68,64380.30108,16.03976603
